judge,hr_coil_id,ap_plant,ap_prod_id,ap_date,ap_shift,ap_thick,ap_width,ap_line_speed
양품,E739554,1공장,A37204,2025-07-27,A,4.72,1258,28.8
양품,E739574,1공장,A37279,2025-07-28,C,3.91,1260,34.3
양품,E739584,1공장,A37280,2025-07-28,C,3.9,1257,34.6
양품,E739594,1공장,A37281,2025-07-28,C,3.9,1260,34.7
양품,E739604,1공장,A37282,2025-07-28,C,3.9,1260,34.9
양품,E739614,1공장,A37223,2025-07-28,D,3.4,1256,37.7
양품,E739624,1공장,A37401,2025-07-30,B,3.41,1257,37.7
양품,E739634,1공장,A37402,2025-07-30,B,3.42,1257,38.1
양품,E739644,1공장,A37133,2025-07-27,D,2.86,1261,43
양품,E739654,1공장,A37134,2025-07-27,D,2.88,1258,43
양품,E739664,1공장,A37135,2025-07-27,D,2.9,1259,43.2
양품,E739674,1공장,A37136,2025-07-27,D,2.88,1257,43.2
양품,E739684,1공장,A37137,2025-07-27,D,2.92,1260,43.2
양품,E739694,1공장,A37138,2025-07-27,D,2.9,1258,43.2
양품,E739704,1공장,A37345,2025-07-29,C,2.9,1260,43.4
양품,E739714,1공장,A37139,2025-07-27,D,2.88,1258,43.4
양품,E739724,1공장,A37140,2025-07-27,D,2.9,1259,43.5
양품,E739734,1공장,A37141,2025-07-27,D,2.9,1258,43.2
양품,E739744,1공장,A37243,2025-07-28,D,2.9,1258,41.7
양품,E739754,1공장,A37244,2025-07-28,D,2.91,1258,41.9
양품,E739764,1공장,A37245,2025-07-28,D,2.9,1259,42
양품,E739774,1공장,A37346,2025-07-29,C,2.9,1258,43.3
양품,E739784,1공장,A37347,2025-07-29,C,2.87,1260,43.6
양품,E739794,1공장,A37246,2025-07-28,D,2.92,1259,42.1
양품,E739804,1공장,A37247,2025-07-28,B,2.9,1261,42.2
양품,E739814,1공장,A37248,2025-07-28,D,2.9,1258,41.4
양품,E739824,1공장,A37249,2025-07-28,D,2.89,1259,42.4
양품,E739834,1공장,A37250,2025-07-29,D,2.87,1258,40.4
양품,E739844,1공장,A37251,2025-07-28,D,2.91,1259,42.4
양품,E739854,1공장,A37252,2025-07-28,D,2.9,1259,42.6
양품,E739864,1공장,A37348,2025-07-29,C,2.87,1258,43.6
양품,E739874,1공장,A37349,2025-07-29,C,2.87,1258,43.6
양품,E739894,2공장,Y5074,2025-07-28,C,2.89,1259,47
양품,E739904,2공장,Y5075,2025-07-28,C,2.8,1258,47
양품,E739914,1공장,A37238,2025-07-28,D,2.87,1259,40.8
양품,E739924,1공장,A37253,2025-07-28,D,2.91,1259,42.9
양품,E740004,2공장,Y5076,2025-07-28,C,2.82,1258,47
양품,E740014,2공장,Y5077,2025-07-28,C,2.82,1256,47
양품,E740024,2공장,Y5078,2025-07-28,C,2.9,1257,47
양품,E740034,2공장,Y5089,2025-07-28,C,2.84,1258,47
양품,E740044,2공장,Y5090,2025-07-28,C,2.83,1258,47
양품,E740094,2공장,Y5087,2025-07-28,C,2.9,1258,47
양품,E740104,2공장,Y5095,2025-07-28,C,2.8,1257,47
양품,E740114,1공장,C9509,2025-07-30,B,5.67,1020,25.2
양품,E740124,1공장,C9510,2025-07-30,B,5.7,1020,26
양품,E740134,1공장,C9511,2025-07-30,B,5.7,1020,26.2
양품,E740144,1공장,C9512,2025-07-30,B,5.68,1020,26
양품,E740154,1공장,C9513,2025-07-30,B,5.7,1020,26.4
양품,E740164,1공장,C9514,2025-07-30,B,5.68,1020,26.6
양품,E740224,2공장,X12557,2025-07-30,A,2.83,1021,46
양품,E740234,2공장,X12568,2025-07-28,B,2.92,1017,47.1
양품,E740244,2공장,X12569,2025-07-28,B,2.9,1017,48.9
양품,E740254,2공장,Y5005,2025-07-27,A,2.9,1037,44.6
양품,E740264,2공장,Y5006,2025-07-27,A,2.9,1037,48.9
양품,E740274,2공장,Y5007,2025-07-27,A,2.86,1036,50
양품,E740284,2공장,Y5008,2025-07-27,A,2.86,1039,50
양품,E740294,2공장,Y5009,2025-07-27,A,2.9,1039,50
양품,E740304,2공장,Y5010,2025-07-27,A,2.89,1039,50
양품,E740314,2공장,Y5011,2025-07-27,A,2.9,1038,50
양품,E740324,2공장,Y5012,2025-07-27,A,2.93,1038,50
양품,E740334,2공장,Y5013,2025-07-27,A,2.9,1037,50
양품,E740344,2공장,Y4989,2025-07-27,C,3.86,1259,35.6
양품,E740354,1공장,A37222,2025-07-28,D,3.84,1256,35.7
양품,E740364,1공장,A37220,2025-07-28,D,3.87,1258,34.7
양품,E740374,1공장,C9549,2025-07-28,B,2.92,1243,42.1
양품,E740384,1공장,C9501,2025-07-28,D,3.11,1241,41.2
양품,E740394,1공장,C9502,2025-07-28,D,3.13,1241,41.5
양품,E740404,1공장,C9503,2025-07-28,C,3.12,1241,41.9
양품,E740424,2공장,X12603,2025-07-31,B,3.06,1241,43.8
양품,E740434,2공장,X12604,2025-07-31,B,3.08,1241,43.7
양품,E740444,1공장,A37299,2025-07-28,B,2.9,1261,43.5
양품,E740464,1공장,A37391,2025-07-29,B,3.09,1258,40.8
양품,E740474,1공장,A37392,2025-07-30,A,3.09,1254,41.5
양품,E740484,1공장,A37393,2025-07-30,A,3.07,1254,41.9
양품,E740494,1공장,A37394,2025-07-30,A,3.1,1255,42.1
양품,E740504,1공장,A37395,2025-07-30,A,3.1,1255,44
양품,E740514,1공장,A37396,2025-07-30,B,3.08,1256,29.8
양품,E740524,1공장,A37397,2025-07-30,B,3.1,1257,38.7
양품,E740554,1공장,A37400,2025-07-30,B,3.1,1257,40.7
양품,E740564,1공장,A37427,2025-07-31,A,3.1,1257,41.4
양품,E740574,1공장,A37428,2025-07-31,A,3.1,1257,42.8
양품,E740584,2공장,Y5235,2025-07-29,B,3.08,1259,43.3
양품,E740594,2공장,Y5236,2025-07-29,B,3.1,1255,34.7
양품,E740604,2공장,Y5237,2025-07-29,B,3.1,1257,45
양품,E740614,2공장,Y5238,2025-07-29,B,3.1,1258,45.8
양품,E740624,2공장,Y5239,2025-07-29,B,3.09,1258,44.1
양품,E740664,2공장,Y5243,2025-07-29,B,3.1,1258,45
양품,E740674,2공장,Y5244,2025-07-29,B,3.12,1259,45
양품,E740684,2공장,Y5245,2025-07-29,B,3.12,1259,45
양품,E740694,2공장,Y5246,2025-07-29,B,3.12,1258,45
양품,E740704,2공장,Y5247,2025-07-29,B,3.1,1259,45
양품,E740864,1공장,A37300,2025-07-28,B,2.89,1257,43.3
양품,E740874,1공장,A37301,2025-07-28,B,2.89,1258,43.5
양품,E740884,2공장,Y5096,2025-07-28,C,2.81,1257,47
양품,E740944,2공장,X12558,2025-07-30,A,2.94,1021,47.9
양품,E740954,2공장,X12559,2025-07-30,A,2.93,1022,49
양품,E740964,2공장,X12560,2025-07-30,A,2.93,1021,49.1
양품,E740974,2공장,X12561,2025-07-30,A,2.95,1022,50
양품,E740984,2공장,X12606,2025-07-30,A,3.13,1023,47.1
양품,E740994,2공장,X12595,2025-07-30,A,3.11,1022,46.8
양품,E741074,2공장,X12570,2025-07-28,B,2.92,1017,49.3
양품,E741084,2공장,X12571,2025-07-28,B,2.92,1017,49
양품,E741094,2공장,X12572,2025-07-28,B,2.97,1017,49
양품,E741104,2공장,X12573,2025-07-28,B,2.92,1017,49
양품,E741114,2공장,X12574,2025-07-28,B,2.95,1017,49
양품,E741124,2공장,X12575,2025-07-28,B,2.92,1017,49
양품,E741134,2공장,X12576,2025-07-28,B,2.93,1018,49
양품,E741144,2공장,X12577,2025-07-28,B,2.93,1018,49
양품,E741154,2공장,X12578,2025-07-28,B,2.95,1018,49
양품,E741164,2공장,X12579,2025-07-28,B,2.93,1018,49
양품,E741174,2공장,X12580,2025-07-28,B,2.94,1018,49
양품,E741184,2공장,X12581,2025-07-28,B,2.94,1018,49
양품,E741194,2공장,Y5014,2025-07-27,A,2.9,1037,50
양품,E741204,2공장,Y5015,2025-07-27,A,2.9,1039,50
양품,E741214,2공장,Y5016,2025-07-27,A,2.9,1036,50
양품,E741224,2공장,Y5017,2025-07-27,A,2.92,1039,50
양품,E741234,2공장,Y5018,2025-07-27,A,2.92,1037,50
양품,E741244,2공장,Y5019,2025-07-27,A,2.9,1039,50
양품,E741254,2공장,Y5020,2025-07-27,A,2.95,1037,50
양품,E741264,2공장,Y5021,2025-07-27,A,2.92,1039,50
양품,E741274,2공장,Y5022,2025-07-27,A,2.91,1039,50
양품,E741284,2공장,Y5028,2025-07-27,A,2.94,1037,50
양품,E741294,2공장,Y5029,2025-07-28,D,2.95,1037,50
양품,E741304,2공장,Y5030,2025-07-28,D,2.91,1040,50
양품,E741314,1공장,A37171,2025-07-27,A,4.94,1038,31.3
양품,E741324,1공장,A37172,2025-07-27,A,4.92,1038,32.2
양품,E741334,1공장,A37173,2025-07-27,A,4.92,1037,31.9
양품,E741344,1공장,A37174,2025-07-27,A,4.92,1038,30.7
양품,E741354,1공장,A37175,2025-07-27,A,4.91,1038,29.6
양품,E742284,2공장,Y4990,2025-07-27,C,4.86,1258,29.1
양품,E742294,2공장,Y5099,2025-07-28,C,4.92,1257,29.1
양품,E742304,2공장,Y5100,2025-07-28,C,4.92,1255,29
양품,E742314,2공장,Y4991,2025-07-27,C,4.86,1254,29
양품,E742324,2공장,Y5101,2025-07-28,C,4.9,1250,29
양품,E742684,1공장,A37302,2025-07-28,B,2.9,1260,43.8
양품,E742694,1공장,A37224,2025-07-28,D,2.9,1260,41.7
양품,E742704,1공장,A37225,2025-07-28,D,2.9,1257,43.1
양품,E742714,1공장,A37226,2025-07-28,D,2.9,1258,43.5
양품,E742724,1공장,A37227,2025-07-28,D,2.88,1257,43.2
양품,E742734,1공장,A37228,2025-07-28,D,2.91,1258,43.5
양품,E742744,1공장,A37229,2025-07-28,D,2.92,1259,42.57
양품,E742754,1공장,A37230,2025-07-28,D,2.91,1259,43.3
양품,E742764,1공장,A37231,2025-07-28,D,2.91,1258,42.5
양품,E742774,1공장,A37232,2025-07-28,D,2.91,1258,42.1
양품,E742784,1공장,A37233,2025-07-28,D,2.9,1259,42.7
양품,E742794,1공장,A37237,2025-07-28,D,2.87,1259,40.5
양품,E742804,1공장,A37234,2025-07-28,D,2.9,1258,42.4
양품,E742814,1공장,A37235,2025-07-28,D,2.91,1261,42.4
양품,E742874,1공장,C9535,2025-07-28,B,2.93,1221,42.4
양품,E742884,1공장,C9536,2025-07-28,B,2.93,1221,42.8
양품,E742894,1공장,C9537,2025-07-29,D,2.92,1221,43.2
양품,E742904,1공장,C9538,2025-07-29,D,2.9,1221,43.6
양품,E742914,1공장,C9539,2025-07-29,D,2.9,1220,43.7
양품,E742924,1공장,C9617,2025-07-04,D,2.93,1222,42.57
양품,E742934,1공장,C9540,2025-07-29,D,2.9,1221,43.2
양품,E742944,1공장,C9541,2025-07-29,D,2.9,1221,40.6
양품,E743164,2공장,Y5103,2025-07-28,C,3.9,1036,37.6
양품,E743174,2공장,Y5079,2025-07-28,C,3.9,1039,37
양품,E743184,2공장,Y5080,2025-07-28,C,3.88,1039,37
양품,E743194,2공장,Y5081,2025-07-28,C,3.9,1039,37
양품,E743204,2공장,Y5082,2025-07-28,C,3.88,1039,37
양품,E743214,2공장,Y5083,2025-07-28,C,3.89,1039,37
양품,E743224,2공장,Y5084,2025-07-28,C,3.91,1039,37
양품,E743234,2공장,Y5086,2025-07-28,C,2.88,1038,47.4
양품,E743324,2공장,X12598,2025-07-28,B,2.92,1018,49
양품,E743334,2공장,X12599,2025-07-28,B,2.92,1018,49
양품,E743354,2공장,Y5109,2025-07-28,C,2.9,1040,48
양품,E743364,1공장,A37283,2025-07-28,C,3.85,1040,37.1
양품,E743374,1공장,A37284,2025-07-28,C,3.92,1040,37.8
양품,E743384,1공장,A37285,2025-07-28,C,3.9,1040,38.8
양품,E743394,1공장,A37286,2025-07-28,C,3.86,1040,38.3
양품,E743404,1공장,A37287,2025-07-28,C,3.87,1040,37.7
양품,E743414,1공장,A37288,2025-07-28,C,3.9,1040,37.9
양품,E743424,1공장,A37289,2025-07-28,C,3.85,1040,38.2
양품,E743434,1공장,A37290,2025-07-28,B,3.91,1038,23.2
양품,E743444,1공장,A37291,2025-07-28,B,3.9,1037,37.4
양품,E743454,1공장,A37292,2025-07-28,B,3.88,1038,37.3
양품,E743464,1공장,A37293,2025-07-28,B,3.87,1036,37.1
양품,E743534,2공장,Y5115,2025-07-28,B,2.92,1037,45.3
양품,E743544,2공장,Y5116,2025-07-28,B,2.93,1039,47.7
양품,E743554,2공장,Y5120,2025-07-28,B,2.9,1040,48.9
양품,E743564,2공장,Y5121,2025-07-28,B,2.95,1038,49
양품,E743574,2공장,Y5122,2025-07-28,B,2.91,1038,49
양품,E743584,2공장,Y5123,2025-07-28,B,2.95,1039,46.3
양품,E743594,2공장,Y5124,2025-07-28,B,2.94,1039,42.57
양품,E743614,2공장,Y5125,2025-07-28,B,2.91,1039,42.57
양품,E743624,2공장,Y5126,2025-07-28,B,2.92,1040,44.7
양품,F676554,2공장,Y5097,2025-07-28,C,3.88,1259,36
양품,F676564,2공장,Y5098,2025-07-28,C,3.87,1257,35.1
양품,F676584,1공장,A37276,2025-07-28,C,3.84,1254,34.8
양품,F676594,1공장,A37277,2025-07-28,C,3.87,1256,34.9
양품,F676604,1공장,C9606,2025-07-30,B,5.79,1240,24.2
양품,F676614,1공장,C9607,2025-07-31,A,5.81,1240,24.2
양품,F676624,1공장,C9608,2025-07-31,A,5.76,1240,24
양품,F676634,1공장,C9609,2025-07-31,A,5.78,1240,24
양품,F676644,1공장,C9610,2025-07-31,A,5.79,1241,24.3
양품,F676674,1공장,A37267,2025-07-28,C,4.87,1255,28.2
양품,F676684,1공장,A37268,2025-07-28,C,4.87,1256,28.2
양품,F676704,1공장,A37258,2025-07-28,C,3.92,1257,35.6
양품,F676714,1공장,A37259,2025-07-28,C,3.9,1257,35.6
양품,F676724,1공장,A37260,2025-07-28,C,3.9,1255,42.57
양품,F676734,1공장,A37261,2025-07-28,C,3.92,1257,34.6
양품,F676744,1공장,A37262,2025-07-28,C,3.88,1260,35
양품,F676754,1공장,A37263,2025-07-28,C,3.9,1257,30.3
양품,F676764,1공장,A37264,2025-07-28,C,3.92,1257,33.2
양품,F676774,1공장,A37265,2025-07-28,C,3.92,1260,33.4
양품,F676784,1공장,A37429,2025-07-31,A,3.4,1256,37.6
양품,F676794,1공장,A37430,2025-07-31,A,3.4,1257,39
양품,F676804,1공장,A37431,2025-07-31,A,3.41,1257,40
양품,F676814,1공장,A37432,2025-07-31,A,3.4,1259,41.8
양품,F676824,1공장,A37433,2025-07-31,A,3.45,1255,29.8
양품,F676834,1공장,A37434,2025-07-31,B,3.42,1258,40.7
양품,F676844,1공장,A37435,2025-07-31,A,3.4,1255,22.9
양품,F676854,1공장,A37254,2025-07-28,C,3.13,1258,43
양품,F676954,1공장,A37436,2025-07-31,A,3.12,1258,42.9
양품,F676964,1공장,A37490,2025-07-01,A,3.07,1259,43.8
양품,F676974,1공장,A37491,2025-07-01,A,3.1,1262,44.2
양품,F676984,1공장,A37492,2025-07-01,A,3.07,1258,44.2
양품,F677074,1공장,A37239,2025-07-28,D,2.9,1261,41.5
양품,F677084,1공장,A37236,2025-07-28,D,2.85,1260,41.2
양품,F677094,1공장,A37303,2025-07-28,B,2.92,1261,43.8
양품,F677104,1공장,A37304,2025-07-28,B,2.91,1259,43.8
양품,F677114,1공장,A37305,2025-07-28,B,2.92,1260,43.2
양품,F677124,1공장,A37242,2025-07-28,D,2.9,1260,41.9
양품,F677134,1공장,A37240,2025-07-28,D,2.91,1260,41.3
양품,F677144,1공장,A37241,2025-07-28,D,2.92,1258,42.1
양품,F677154,1공장,A37306,2025-07-28,B,2.92,1260,43.1
양품,F677164,1공장,A37307,2025-07-28,B,2.92,1259,43.4
양품,F677174,1공장,A37308,2025-07-28,B,2.9,1260,43.5
양품,F677184,1공장,A37309,2025-07-28,B,2.91,1258,43.6
양품,F677254,1공장,C9573,2025-07-30,C,2.91,1221,41.2
양품,F677264,1공장,C9574,2025-07-29,B,2.92,1222,42.9
양품,F677274,1공장,C9575,2025-07-29,B,2.91,1222,43.5
양품,F677284,1공장,A37266,2025-07-28,C,4.91,1259,28.4
양품,F677294,1공장,A37269,2025-07-28,C,4.9,1259,26.6
양품,F677304,1공장,A37493,2025-07-01,A,3.07,1260,44.2
양품,F677314,1공장,A37494,2025-07-01,A,3.05,1260,44.2
양품,F677324,1공장,A37495,2025-07-01,A,3.09,1257,44.2
양품,F677334,1공장,A37437,2025-07-31,A,3.37,1260,35.4
양품,F677344,1공장,A37438,2025-07-31,A,3.4,1254,38
양품,F677354,1공장,A37439,2025-07-31,A,3.4,1257,38.3
양품,F677364,1공장,A37440,2025-07-31,A,3.45,1256,38.9
양품,F677374,1공장,A37532,2025-07-01,D,2.89,1260,36.1
양품,F677384,1공장,A37533,2025-07-01,D,2.87,1259,33.7
양품,F677394,1공장,A37536,2025-07-01,D,2.91,1260,42.7
양품,F677404,1공장,A37537,2025-07-01,D,2.91,1260,43.5
양품,F677414,1공장,A37538,2025-07-01,D,2.91,1259,43.6
양품,F677424,1공장,A37496,2025-07-01,A,2.89,1259,44.2
양품,F677434,1공장,A37497,2025-07-01,A,2.88,1259,43.2
양품,F677444,1공장,A37498,2025-07-01,A,2.88,1258,40.6
양품,F677454,1공장,A37499,2025-07-01,A,2.9,1258,34.9
양품,F677464,1공장,A37500,2025-07-01,A,2.91,1257,34.9
양품,F677474,1공장,A37501,2025-07-01,A,2.9,1259,42.9
양품,F677484,1공장,A37502,2025-07-01,A,2.91,1258,43.3
양품,F677494,1공장,A37503,2025-07-01,A,2.92,1258,43.4
양품,F677504,1공장,A37504,2025-07-01,A,2.9,1257,43.5
양품,F677514,1공장,A37539,2025-07-01,D,2.9,1260,43.4
양품,F677524,1공장,A37540,2025-07-01,D,2.91,1260,43.1
양품,F677534,1공장,A37541,2025-07-01,D,2.92,1260,43.3
양품,F677544,1공장,A37542,2025-07-01,D,2.92,1260,43.3
양품,F677554,1공장,A37543,2025-07-01,B,2.89,1260,43.4
양품,F677564,1공장,A37544,2025-07-01,B,2.88,1258,43.6
양품,F677574,1공장,A37545,2025-07-01,B,2.87,1260,43.9
양품,F677584,1공장,A37546,2025-07-03,A,2.92,1258,44.2
양품,F677594,1공장,A37547,2025-07-01,B,2.9,1258,43.6
양품,F677604,1공장,A37548,2025-07-01,B,2.9,1259,42.57
양품,F677614,1공장,A37549,2025-07-01,B,2.9,1258,43.4
양품,F677624,1공장,A37550,2025-07-01,B,2.9,1258,37.4
양품,F677634,1공장,A37389,2025-07-04,D,2.89,1222,41.1
양품,F677644,1공장,A37551,2025-07-04,D,2.91,1223,41.3
양품,F678034,2공장,X12648,2025-07-30,A,3.07,1023,49
양품,F678044,2공장,X12649,2025-07-30,A,3.12,1023,50
양품,F678054,2공장,X12650,2025-07-30,A,3.11,1023,50
양품,F678064,2공장,X12651,2025-07-30,C,3.1,1022,50
양품,F678074,2공장,X12652,2025-07-30,C,2.85,1023,50
양품,F678084,2공장,X12653,2025-07-30,C,2.92,1023,50
양품,F678094,2공장,X12654,2025-07-30,C,2.92,1023,50
양품,F678104,2공장,X12676,2025-07-30,C,3.11,1022,42.2
양품,F678114,1공장,A37326,2025-07-29,C,3.38,1038,35.4
양품,F678124,1공장,A37327,2025-07-29,C,3.4,1038,39.3
양품,F678134,1공장,A37328,2025-07-29,C,3.4,1038,33.6
양품,F678144,1공장,A37329,2025-07-29,C,3.37,1037,42.57
양품,F678154,1공장,A37330,2025-07-29,C,3.35,1038,31.1
양품,F678164,1공장,A37331,2025-07-29,C,3.37,1037,41.1
양품,F678174,1공장,A37332,2025-07-29,C,3.36,1037,42.1
양품,F678184,1공장,A37333,2025-07-29,C,3.35,1036,42.7
양품,F678194,1공장,A37334,2025-07-29,C,3.36,1039,41.8
양품,F678204,1공장,A37335,2025-07-29,C,3.38,1038,41.8
양품,F678214,1공장,A37336,2025-07-29,C,3.38,1039,42.2
양품,F678224,1공장,A37337,2025-07-29,C,3.38,1036,42.2
양품,F678234,1공장,A37338,2025-07-29,C,3.36,1038,41.8
양품,F678244,1공장,A37295,2025-07-28,B,3.38,1038,40.2
양품,F678254,1공장,A37375,2025-07-29,B,3.4,1039,42
양품,F678264,1공장,A37376,2025-07-29,B,3.39,1038,41.9
양품,F678274,1공장,A37377,2025-07-29,B,3.41,1038,42.2
양품,F678284,1공장,A37296,2025-07-28,B,3.36,1039,39.2
양품,F678294,1공장,A37378,2025-07-29,B,3.38,1038,42.3
양품,F678304,1공장,A37379,2025-07-29,B,3.37,1037,42.3
양품,F678314,1공장,A37380,2025-07-29,B,3.38,1038,42.3
양품,F678324,1공장,A37381,2025-07-29,B,3.37,1037,42.3
양품,F678334,1공장,A37382,2025-07-29,B,3.37,1037,42.3
양품,F678344,1공장,A37383,2025-07-29,B,3.38,1038,42.3
양품,F678354,1공장,A37384,2025-07-29,B,3.37,1037,42.3
양품,F678364,1공장,A37385,2025-07-29,B,3.41,1039,40.7
양품,F678374,2공장,Y5298,2025-07-30,B,3.11,1039,46.5
양품,F678424,1공장,A37441,2025-07-31,A,3.4,1260,38.9
양품,F678434,1공장,A37442,2025-07-31,A,3.37,1256,39.3
양품,F678444,1공장,C9591,2025-07-03,A,2.93,1242,44.3
양품,F678454,1공장,C9585,2025-07-01,A,3.07,1242,41.2
양품,F678464,1공장,C9592,2025-07-03,A,3.12,1242,44.2
양품,F678474,1공장,C9576,2025-07-01,A,2.9,1241,41.5
양품,F678484,1공장,C9577,2025-07-01,A,2.9,1241,42
양품,F678494,1공장,C9578,2025-07-01,A,2.9,1241,42.5
양품,F678504,1공장,C9579,2025-07-01,A,2.92,1242,38.8
양품,F678514,1공장,C9580,2025-07-01,A,2.9,1241,40.7
양품,F678524,1공장,C9581,2025-07-01,A,2.9,1241,43.2
양품,F678534,1공장,C9582,2025-07-01,A,2.9,1241,43.8
양품,F678544,1공장,C9593,2025-07-03,A,2.91,1242,44.3
양품,F678554,1공장,C9614,2025-07-03,A,2.92,1243,44.3
양품,F678564,1공장,C9615,2025-07-03,A,2.92,1243,44.3
양품,F678574,1공장,C9594,2025-07-03,A,2.91,1242,44.2
양품,F678584,1공장,C9616,2025-07-03,A,2.94,1243,44.2
양품,F678594,1공장,C9583,2025-07-01,A,2.92,1242,43.9
양품,F678604,1공장,C9588,2025-07-01,A,2.92,1240,28.7
양품,F678614,1공장,C9584,2025-07-01,A,2.92,1242,44.2
양품,F678624,1공장,C9589,2025-07-01,A,2.93,1240,23.3
양품,F678684,2공장,X12675,2025-07-30,C,2.87,1241,47.5
양품,F678734,1공장,A37343,2025-07-29,C,2.9,1258,43.8
양품,F678744,1공장,A37443,2025-07-31,A,3.41,1254,39.3
양품,F678764,1공장,A37505,2025-07-01,D,3.07,1258,41.9
양품,F678774,1공장,A37339,2025-07-29,C,2.88,1260,41.9
양품,F678784,1공장,A37444,2025-07-31,A,3.4,1257,39.6
양품,F678794,1공장,A37445,2025-07-31,A,3.37,1258,39.7
양품,F678814,1공장,A37446,2025-07-31,C,3.37,1258,38.2
양품,F678824,1공장,A37561,2025-07-01,B,2.85,1261,43.5
양품,F678864,1공장,A37447,2025-07-31,C,3.38,1258,37.5
양품,F678874,1공장,A37342,2025-07-29,C,2.88,1260,43.8
양품,F678884,1공장,A37552,2025-07-01,B,2.88,1258,42.57
양품,F678894,1공장,A37506,2025-07-01,A,2.88,1260,43.5
양품,F678914,1공장,A37341,2025-07-29,C,2.88,1260,43.6
양품,F678924,1공장,A37563,2025-07-01,B,2.87,1261,44
양품,F678934,1공장,A37344,2025-07-29,C,2.9,1263,43.8
양품,F679074,2공장,X12655,2025-07-30,C,2.9,1023,50
양품,F679084,2공장,X12656,2025-07-30,C,2.89,1024,50
양품,F679094,2공장,X12657,2025-07-30,C,2.9,1023,48.4
양품,F679104,2공장,X12658,2025-07-30,C,2.9,1023,48
양품,F679124,2공장,X12659,2025-07-30,C,2.93,1023,48.7
양품,F679134,2공장,X12660,2025-07-30,C,2.9,1022,49
양품,F679144,2공장,X12661,2025-07-30,C,2.9,1022,49
양품,F679154,2공장,X12662,2025-07-30,C,2.91,1022,49
양품,F679164,2공장,X12663,2025-07-30,C,2.91,1022,49
양품,F679174,2공장,X12664,2025-07-30,C,2.91,1022,49
양품,F679184,2공장,X12665,2025-07-30,C,2.93,1022,49
양품,F679194,2공장,X12666,2025-07-30,C,2.92,1023,42.57
양품,F679204,2공장,X12677,2025-07-30,C,2.91,1022,48.9
양품,F679364,1공장,A37476,2025-07-31,B,4.86,1037,31.6
양품,F679374,1공장,A37477,2025-07-31,C,4.89,1037,29
양품,F679384,1공장,A37478,2025-07-31,B,4.85,1036,31.4
양품,F679394,1공장,A37479,2025-07-31,B,4.88,1037,30.9
양품,F679404,1공장,A37480,2025-07-31,B,4.85,1036,31.1
양품,F679414,1공장,A37603,2025-07-02,A,4.87,1038,30.2
양품,F679424,2공장,Y5320,2025-07-31,A,2.89,1039,49
양품,F679434,2공장,Y5128,2025-07-29,D,2.93,1041,49
양품,F679444,2공장,Y5129,2025-07-29,D,2.89,1039,49
양품,F679474,2공장,Y5261,2025-07-30,B,3.87,1037,31.5
양품,F679534,1공장,A37481,2025-07-31,C,4.87,1261,27.1
양품,F679544,1공장,A37403,2025-07-30,B,3.88,1257,35.3
양품,F679554,1공장,A37404,2025-07-30,B,3.86,1256,34.9
양품,F679564,1공장,C9620,2025-07-31,A,2.9,1239,43.5
양품,F679574,1공장,C9621,2025-07-31,A,2.88,1240,43.5
양품,F679584,1공장,C9622,2025-07-31,A,2.88,1240,43.5
양품,F679594,1공장,C9623,2025-07-31,A,2.89,1240,43.8
양품,F679604,1공장,C9631,2025-07-31,B,2.87,1241,44
양품,F679614,1공장,C9632,2025-07-31,B,2.9,1241,43.6
양품,F679624,1공장,C9633,2025-07-31,B,2.89,1241,43.4
양품,F679634,1공장,C9634,2025-07-31,B,2.88,1237,43.4
양품,F679644,1공장,C9635,2025-07-31,B,2.9,1240,43.4
양품,F679654,1공장,C9636,2025-07-31,B,2.89,1241,43.2
양품,F679664,1공장,C9637,2025-07-31,B,2.89,1241,43.4
양품,F679674,1공장,C9638,2025-07-31,B,2.9,1241,43.3
양품,F679684,1공장,C9624,2025-07-31,A,2.9,1241,43.6
양품,F679694,1공장,C9625,2025-07-31,B,2.91,1241,43.8
양품,F679704,1공장,C9626,2025-07-31,B,2.89,1241,44
양품,F679714,1공장,C9639,2025-07-31,B,2.9,1241,43.4
양품,F679724,1공장,C9640,2025-07-31,B,2.9,1241,43.2
양품,F679734,1공장,C9641,2025-07-31,B,2.89,1241,42.7
양품,F679744,1공장,C9642,2025-07-31,B,2.88,1241,42.5
양품,F679754,1공장,C9643,2025-07-31,B,2.89,1241,42.5
양품,F679764,1공장,C9627,2025-07-31,B,2.91,1241,43.7
양품,F679774,1공장,C9628,2025-07-31,B,2.89,1242,43.6
양품,F679784,1공장,C9629,2025-07-31,B,2.9,1241,42.57
양품,F679794,1공장,C9630,2025-07-31,B,2.89,1241,44
양품,F679804,1공장,C9644,2025-07-31,B,2.89,1241,42.6
양품,F679814,1공장,C9645,2025-07-31,B,2.91,1241,42.9
양품,F679824,1공장,C9646,2025-07-01,A,2.85,1241,42
양품,F679834,1공장,A37598,2025-07-02,A,4.84,1257,28.9
양품,F679844,1공장,A37599,2025-07-02,A,4.87,1257,28.8
양품,F679854,1공장,A37600,2025-07-02,A,4.85,1255,28.9
양품,F679864,1공장,A37601,2025-07-02,A,4.85,1259,29.2
양품,F679874,1공장,A37602,2025-07-02,A,4.82,1256,29.2
양품,F679884,1공장,A37448,2025-07-31,C,3.92,1258,33.8
양품,F679894,1공장,A37449,2025-07-31,C,3.9,1258,33.6
